tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia
CE,6715611370,Marcela Cartagena,02021934,94,44,94,30,0
CC,3657804984,Ana Perez,23072009,63,22,63,26,0
CC,3552585477,Juan García,04061938,97,59,97,16,0
TI,5199052346,Manuela Cifuentes,03111934,81,34,81,36,1
TI,1019272572,Miguel Martínez,15021983,63,30,63,11,0
TI,4749208685,Ana Hurtado,08121996,76,30,76,13,0
CE,4513206691,Carlos Rodríguez,20061950,73,26,73,31,1
CE,4894959678,Melissa Cartagena,08102005,68,3,68,98,1
TI,6887090058,Marcela López,10021999,88,95,88,16,0
TI,3872524361,Gabriela Murillo,22101952,47,25,47,44,1
TI,8654910000,Gabriela Martínez,18061936,70,95,70,94,0
CE,6215226525,Luis García,09082009,17,73,17,45,0
CC,9751227421,Miguel Castaneda,09011948,15,99,15,13,0
TI,3808319805,María González,14072005,25,95,25,53,1
CC,4169576058,David Martínez,26091935,70,65,70,41,1
CC,5329436884,Miguel García,20101947,54,55,54,4,0
TI,5639654260,Juan Perez,25051959,50,87,50,44,1
CE,9520762819,Daniela Castaneda,11091962,17,68,17,93,1
CC,3645996429,Marcela González,11012012,25,47,25,25,0
TI,0888671167,Daniela Hernández,01101937,47,4,47,50,0
CC,0701163423,Luis García,27021948,68,13,68,94,0
CC,6799870388,Carlos Cifuentes,27011949,11,47,11,11,0
CE,0106821393,Miguel Cifuentes,01031986,47,100,47,86,0
CC,6705649159,Gabriela Cifuentes,06041966,85,16,85,35,0
CE,3777513980,Laura González,22071940,73,77,73,31,1
CC,5002864291,Ana Perez,21111968,50,22,50,24,0
CC,8098259414,Melissa Hernández,01091958,41,40,41,58,1
CC,8921963743,Miguel Cartagena,16091984,52,54,52,2,0
CC,9979780039,Laura González,17041986,99,88,99,98,1
CC,9954531297,David Rodríguez,23112002,8,58,8,86,1
CE,5047532137,Miguel García,05101939,70,99,70,83,0
TI,6052470732,Melissa Martínez,01071954,76,3,76,4,0
CC,2404891934,Luis Hurtado,05021953,68,36,68,13,1
CC,6784597567,Manuela López,14072009,47,100,47,67,1
CE,7914606585,Luis Cartagena,05011908,41,1,41,91,1
TI,5623962942,Melissa Hernández,02101946,13,41,13,21,1
CE,4143671900,Sofía Cartagena,02081990,54,67,54,74,0
CC,9642866254,Juan González,15021924,52,73,52,1,1
TI,5260519649,Manuela Hernández,12071931,11,78,11,97,0
CC,9761162327,María Perez,24121973,99,29,99,74,0
CC,1530379566,Carlos Cartagena,27051950,76,92,76,4,1
CC,2794470398,Melissa Castaneda,12021953,44,60,44,36,1
TI,5459928483,Sofía Hurtado,25061943,85,24,85,87,0
TI,6056168289,María Martínez,03102002,73,97,73,100,1
CC,0439918755,David Castaneda,21071938,91,47,91,81,1
CC,2498817058,Ana Cifuentes,03111925,99,87,99,6,1
CC,5924825934,Luis Rodríguez,05061966,73,90,73,16,1
TI,6299988633,Carlos González,10051993,47,79,47,62,1
CE,5679745648,Daniela López,20091948,68,3,68,59,0
TI,3801484103,David Perez,20112009,11,13,11,99,0
CC,1170822284,Carlos Cartagena,28021961,97,73,97,45,0
CC,4201812906,Ana Martínez,15091955,94,78,94,50,0
CE,1326189083,Gabriela Martínez,26121925,17,78,17,74,0
CC,9816270585,Sofía Hernández,01091968,50,94,50,32,1
CE,1999944787,Luis García,07112005,11,16,11,10,1
TI,6231582744,Miguel Cifuentes,24101957,94,21,94,2,0
CC,6147423641,Ana Rodríguez,16091995,76,95,76,6,1
CE,4386809816,Carlos García,11081905,17,52,17,58,0
CC,6534053986,Sofía González,28061985,41,93,41,65,0
CC,1445996275,Manuela Rodríguez,27111954,85,65,85,51,1
TI,1862007316,Miguel Rodríguez,02071967,44,32,44,87,1
TI,5010780758,Manuela García,18061947,20,4,20,41,0
CE,4731284449,Daniela Rodríguez,13071971,68,30,68,38,0
TI,1831976830,Carlos García,05021960,91,95,91,40,0
CC,4516028710,Miguel Martínez,01111971,94,79,94,58,0
CE,0660961093,David Perez,02061962,44,58,44,87,1
TI,9311593435,María García,11121939,25,59,25,38,0
CE,5473685810,Juan Martínez,21081949,63,4,63,50,1
CC,3712488469,Daniela Rodríguez,08111932,73,35,73,13,0
CE,3348803186,Miguel Perez,13051940,70,36,70,6,1
CE,9457707629,Marcela Perez,15101965,85,86,85,78,0
TI,3807094065,Sofía Cifuentes,21041957,44,100,44,13,1
CC,3098372225,Daniela López,27041938,27,98,27,21,1
CE,4537489983,Marcela Cifuentes,10101992,63,73,63,42,0
CC,0663600535,Daniela Rodríguez,19011961,13,2,13,34,1
TI,2994888751,Melissa Cartagena,27121964,17,3,17,47,0
CE,6967866622,Daniela Cartagena,18111989,85,26,85,75,1
CC,5669790184,Daniela García,23101943,47,31,47,51,0
TI,0381286320,Ana García,11101988,23,10,23,75,1
CC,6337767577,Manuela Cifuentes,06121945,5,87,5,91,0
CC,2834600726,Laura Castaneda,17051932,27,60,27,94,0
TI,2535534717,Manuela Perez,17021956,20,54,20,38,0
CE,1350091997,Manuela Rodríguez,27091941,54,58,54,81,1
TI,7798146716,Juan Castaneda,24021952,11,79,11,52,1
CE,0019460143,Laura Cartagena,16121972,54,52,54,22,1
TI,3688006492,Miguel Rodríguez,13061929,50,16,50,83,1
TI,8585362797,Marcela López,09082009,13,100,13,4,1
CC,0122597831,Laura Perez,24042001,50,42,50,10,0
CE,7626631427,Juan Martínez,18041925,85,47,85,44,1
TI,2981769731,Miguel Rodríguez,08061932,23,31,23,79,1
CC,1573209151,Juan Cifuentes,01091965,17,79,17,73,0
CC,7096658163,Ana Cartagena,05051948,68,26,68,32,0
CC,8374349703,Ana Hernández,02021943,68,31,68,77,0
CC,1123818667,Juan Martínez,02091952,47,44,47,60,0
CC,2014866457,Sofía Cartagena,27081974,68,20,68,77,0
CC,4064243159,Marcela Murillo,27111993,66,42,66,47,1
CC,5445473852,Melissa García,13051970,8,41,8,10,0
CE,4500551331,María Rodríguez,16021964,25,50,25,78,1
CE,6172349382,Laura Hurtado,05121934,85,38,85,36,0
CC,1068008038,Manuela Perez,24112004,81,29,81,74,0
CE,5586069982,Marcela Rodríguez,22011935,97,74,97,6,1
CE,1466260985,Miguel Rodríguez,23071993,19,13,19,34,0
TI,1152147837,Carlos Perez,25021940,17,78,17,38,0
CC,3642436091,Daniela González,08091926,95,2,95,86,0
CE,6697221543,Sofía Hurtado,23061949,99,95,99,50,0
CE,6123920768,Sofía Hernández,06081924,13,3,13,94,1
CC,7924626578,David Murillo,03092003,50,4,50,78,1
TI,2130756497,María González,25031991,47,93,47,67,0
TI,1208434220,Manuela Martínez,26111935,73,87,73,4,0
TI,9029309485,Laura Perez,10091982,27,90,27,50,0
CE,8606711938,Daniela Perez,23071980,11,16,11,91,0
CE,9354982550,Sofía Hernández,23041956,44,2,44,79,1
CC,5942492760,David Castaneda,24031965,18,91,18,31,1
CC,0660799079,David Cartagena,25111993,5,47,5,22,1
CC,3750775328,Manuela Cartagena,04041994,11,60,11,90,0
CE,5562966594,Juan Castaneda,26021971,76,74,76,3,1
CE,9040410251,David Rodríguez,15081940,76,99,76,30,1
TI,2538499618,María Castaneda,22091935,54,92,54,100,0
TI,9512876773,David García,14081983,13,36,13,99,0
CE,2438532116,Manuela Castaneda,13032005,68,50,68,65,1
TI,1916960049,Manuela González,05101989,97,50,97,75,1
TI,1901823242,Ana Martínez,18071948,97,94,97,92,1
CC,8570666891,Gabriela García,11071973,20,75,20,42,1
CE,3632241420,Carlos Cartagena,01042014,86,94,86,74,0
CC,7148007515,Melissa González,19061962,76,73,76,29,1
TI,3597112366,Ana Rodríguez,12101945,11,26,11,55,0
TI,3402275394,María García,19121948,20,22,20,62,1
CE,8135002789,María López,18071934,15,19,15,6,1
CC,2532899567,Luis Hernández,07081933,41,32,41,79,1
CE,2738738951,Gabriela Hernández,10071950,91,36,91,11,1
CE,3212000954,David Hernández,03101971,54,92,54,87,1
CE,2878725822,Marcela Castaneda,19081964,85,92,85,50,0
TI,0869303000,Carlos López,07041950,73,34,73,19,0
CC,3036493651,Marcela Cifuentes,26071999,54,59,54,51,0
TI,8754140828,Juan Martínez,08072002,66,94,66,36,1
TI,1772407476,Marcela Cartagena,27091972,66,88,66,83,0
CC,0643717377,Manuela Martínez,14111980,44,87,44,75,0
CC,1853448394,Juan Murillo,01051998,52,53,52,62,1
CC,8941546105,Ana Martínez,26101976,88,75,88,26,1
CE,5058448919,Manuela Cifuentes,11011957,25,24,25,15,1
CC,6193083986,Ana García,16111954,81,42,81,25,1
CE,5518503681,Ana Castaneda,22031953,41,31,41,74,0
TI,4152846341,Carlos Murillo,03091963,95,86,95,15,0
TI,8789183700,Ana Rodríguez,03071963,54,10,54,68,1
CE,5126442088,Carlos Rodríguez,17041987,47,10,47,65,1
TI,6677126841,Juan Martínez,24071989,91,95,91,31,0
TI,2869694765,Gabriela Martínez,20091926,97,35,97,100,1
CC,5730113567,Laura Rodríguez,25091986,54,65,54,73,0
CE,6833374095,Marcela Murillo,28121982,50,53,50,60,1
TI,5839215519,Melissa López,04121984,19,97,19,92,0
TI,7915655636,David Hurtado,20061939,41,50,41,44,0
CC,7242035758,Ana Rodríguez,19031984,91,38,91,13,1
CC,9038132806,Luis López,08011965,52,30,52,38,0
CE,0196486732,Ana Perez,06121993,99,35,99,2,0
TI,2621943548,Laura González,02111985,47,78,47,40,0
CC,2926026273,Marcela González,03011939,13,4,13,86,1
TI,5165919894,Daniela Cartagena,28051951,19,100,19,87,0
CE,2881701670,David Perez,13041906,63,52,63,10,0
TI,4570970969,Gabriela Cifuentes,18072007,11,10,11,51,1
TI,0876126813,Marcela Murillo,07021938,44,88,44,81,1
CE,2261538242,Manuela Cifuentes,03061989,47,41,47,73,0
CC,5864396942,Carlos Martínez,17021960,99,13,99,42,1
CC,4654373221,Miguel González,14042019,20,50,20,75,0
TI,0755958795,David Cartagena,17101942,20,19,20,73,0
CE,2108713698,Juan Martínez,01021978,20,79,20,13,0
CC,4013466119,María López,02082002,95,45,95,38,1
TI,7729884416,Laura Cifuentes,18041986,54,36,54,13,0
TI,4552149473,David Murillo,27112001,97,34,97,34,1
CE,7124779201,María González,20061940,20,79,20,11,0
TI,4154507500,Gabriela Perez,04071931,47,51,47,26,1
CC,1928117749,Manuela González,01021969,17,29,17,47,1
CE,6801189730,Luis Cartagena,01032007,47,24,47,3,1
CE,7793079425,David Perez,16091943,5,67,5,75,1
CC,3445245397,Miguel López,26011940,41,86,41,51,1
TI,2583040750,Sofía Cifuentes,22031947,99,55,99,75,0
CC,8677618953,Miguel López,23031915,86,3,86,92,0
CC,9019383518,Laura Castaneda,23081938,50,88,50,86,0
TI,2070211364,Marcela Cartagena,08102000,81,19,81,93,0
CE,6536996337,Luis García,22091934,5,50,5,41,1
CE,7242932371,Carlos Murillo,20101984,68,59,68,11,0
CC,4425422541,Carlos Murillo,07041978,76,10,76,60,0
CE,8828217745,Melissa Perez,16021994,18,30,18,4,1
TI,9489361291,Manuela Martínez,24091935,73,15,73,13,0
TI,1143119167,Daniela Murillo,12101924,17,62,17,31,1
CE,4931511121,Gabriela Perez,21061954,13,59,13,42,0
TI,7178116834,Daniela Cifuentes,03061966,5,74,5,68,1
CC,6657051417,Melissa Cartagena,28111989,76,26,76,15,1
CC,6351876726,Daniela Martínez,13051952,81,6,81,93,1
CE,8293352839,María Perez,18031928,88,81,88,31,1
TI,8322067065,Daniela González,26032007,27,58,27,50,0
TI,7872921151,Ana Cartagena,13101977,47,51,47,30,0
CE,1119922921,Daniela Perez,02121952,25,42,25,65,1
CC,5768075538,Juan López,24051980,44,95,44,60,0
TI,5528968130,Gabriela González,01071925,54,91,54,74,1
TI,4030069941,María González,07122005,18,43,18,93,1
TI,2153400177,Sofía Perez,17021998,52,78,52,81,0
TI,0441480203,Gabriela González,19081948,66,52,66,30,0
CC,9235861914,María Cifuentes,10082000,73,45,73,65,1
CE,9996771580,Sofía Cartagena,21071987,18,86,18,30,0
TI,1878131177,Carlos Cartagena,11071955,19,75,19,81,0
CC,8357342857,Juan López,15031957,73,47,73,74,0
TI,0436789221,Luis Murillo,04052009,5,3,5,51,0
CC,1684056947,Laura Hernández,25011981,47,95,47,78,1
CE,3630441783,Ana Hurtado,15041961,73,62,73,36,0
TI,6066890592,David Hernández,20111957,20,31,20,92,0
CE,2076102876,Ana Cartagena,19071972,25,24,25,32,1
CC,6128596866,Marcela Hurtado,17011981,66,11,66,24,1
TI,1252522789,David Hernández,02021932,25,65,25,92,0
CC,6948818469,Gabriela Rodríguez,20081977,47,45,47,81,1
TI,1879183690,Marcela López,24011953,66,10,66,60,0
TI,4592295755,Sofía Rodríguez,01041935,97,22,97,1,1
CC,9228763028,Daniela Cartagena,18051967,50,44,50,87,0
TI,4838656355,David López,28011967,91,15,91,75,0
CE,6687049333,Miguel Perez,01101925,54,81,54,81,1
CE,9852836114,Carlos Hernández,16111961,54,42,54,59,0
TI,9993194553,Marcela Rodríguez,14061928,52,21,52,3,1
CC,6022057425,Juan Martínez,06071929,18,20,18,86,0
CE,1865386237,Ana Rodríguez,19091998,68,67,68,86,1
TI,9480106071,Manuela Murillo,04121979,8,1,8,22,1
CC,2808748583,Laura Cifuentes,22061958,81,100,81,2,0
TI,5718343988,María Martínez,23061956,66,21,66,55,1
CC,6923856611,Marcela Cifuentes,12021986,41,51,41,3,1
CC,5385499375,Daniela Hurtado,21011962,70,94,70,100,1
TI,6200021242,Sofía Cartagena,04021981,25,77,25,55,0
TI,2796314764,Miguel García,05041939,66,91,66,45,0
CC,6564015112,Manuela Rodríguez,18031998,47,10,47,98,1
CE,2234716773,David Martínez,06011986,8,55,8,26,1
CE,6907492313,Miguel García,18091970,88,62,88,30,1
TI,1343790538,Carlos González,22071959,81,19,81,54,0
CE,7947189255,Sofía González,23031979,41,88,41,51,1
TI,0898988976,Ana Cifuentes,11061960,23,4,23,92,1
TI,3937159852,Ana Murillo,08091932,91,60,91,67,0
CC,4262789739,Laura García,14101956,76,77,76,31,0
CC,3237138989,Luis Rodríguez,26121990,70,67,70,32,0
CC,7054885541,Carlos Perez,14122007,99,53,99,60,0
TI,3339925616,Daniela López,18061976,23,10,23,58,0
TI,8638754035,Carlos Castaneda,11121989,63,6,63,25,1
TI,8668935599,María Hernández,13101990,17,90,17,21,1
TI,0188434404,Juan Rodríguez,07071931,91,79,91,88,1
CE,2274941080,Manuela López,16121968,25,11,25,25,1
CC,7989800712,Daniela López,11121980,5,52,5,97,0
CE,3986108152,Juan Perez,03011964,17,90,17,43,0
TI,9612486600,Carlos López,24071994,5,2,5,34,0
CC,7491504001,Marcela García,03101941,52,92,52,97,1
TI,4130252679,Juan Cifuentes,08081931,63,58,63,25,1
TI,5552560118,Luis Murillo,08111957,19,93,19,4,1
CE,1436464059,Gabriela Hurtado,06101999,47,94,47,41,0
CC,5400299555,Sofía García,23011985,94,19,94,78,1
TI,2173843213,David Perez,09111946,70,90,70,10,1
TI,8138308985,Luis Cifuentes,22051958,25,91,25,78,1
CE,1594979682,Sofía Hernández,13072009,17,68,17,51,0
TI,2068634985,Miguel Cifuentes,25061979,68,99,68,31,0
CC,6974454210,Ana Perez,28031970,8,58,8,86,0
CE,4371046447,Ana Murillo,17031929,41,45,41,40,0
TI,2873525555,Marcela Cifuentes,21041949,25,86,25,26,0
TI,5549256775,Daniela Hurtado,08061971,97,88,97,100,1
CC,5342492556,Gabriela Hernández,08051969,63,81,63,74,1
TI,3343266917,Sofía Cifuentes,19041972,85,42,85,55,0
CC,8230280058,David García,10071969,25,75,25,87,0
CC,8817850370,María Castaneda,16071992,47,51,47,97,0
TI,2676322537,Luis González,10091946,44,92,44,100,1
CC,3260203595,Gabriela García,05101983,97,68,97,29,1
TI,0274939887,Luis Castaneda,04111967,66,55,66,21,1
TI,3609055695,Daniela Martínez,10092006,25,43,25,94,0
TI,0857036340,Juan Castaneda,28121942,54,97,54,6,0
TI,2204078256,Manuela López,09042009,73,83,73,10,1
TI,3693899577,Sofía Hernández,09011934,41,45,41,62,0
CE,4207484545,Sofía González,05101967,68,43,68,59,0
CC,5889398603,María López,12071929,8,4,8,30,0
CE,3497480438,Miguel Castaneda,21091946,41,91,41,65,1
TI,8223268705,Miguel Hernández,28081958,86,79,86,15,0
CC,1987543754,Laura Rodríguez,12111959,99,15,99,53,1
CE,8477298868,Sofía López,27031932,23,97,23,6,1
CE,6973563151,María Cartagena,08091979,91,52,91,87,1
CE,7186370088,Sofía Hurtado,12072000,5,3,5,92,0
TI,8062235952,Miguel López,27121932,97,94,97,53,1
CC,5670433821,Marcela Cifuentes,06062013,15,31,15,91,1
TI,2823562476,David Cartagena,15112004,27,31,27,3,1
CC,6218589146,Carlos Cartagena,04081976,76,59,76,67,1
TI,3219201429,Miguel Cifuentes,01081993,76,1,76,75,1
CC,8231725056,Miguel Hernández,14111990,86,77,86,35,1
CE,8361762083,Gabriela González,11011977,18,19,18,36,1
TI,2643664042,Marcela Hernández,28011969,68,55,68,77,1
TI,4575391682,Carlos Murillo,06051934,41,92,41,62,0
CC,9523983206,David Cifuentes,25021943,41,26,41,92,0
TI,4501477623,María Cifuentes,24041977,18,34,18,50,0
CE,8023833775,Luis García,13121990,41,47,41,74,1
CE,1086282151,Daniela Murillo,03031936,50,74,50,68,0
CC,5107737350,Daniela López,04061969,50,41,50,77,0
CE,4447759454,Carlos López,19091974,63,68,63,35,1
CC,1385642687,María González,27111920,44,42,44,24,0
CE,5967340111,Luis Murillo,20061939,15,54,15,62,0
CE,9461242830,Daniela Hernández,19081926,73,67,73,53,0
CC,2851838749,Miguel García,12011953,52,10,52,83,0
CE,3903286059,Carlos Cifuentes,05011985,94,10,94,30,1
CC,3800163539,Gabriela Murillo,07101941,97,83,97,58,1
CC,6242257924,Melissa Rodríguez,17061960,50,52,50,3,1
TI,9605671419,Laura López,08081927,20,98,20,94,0
CC,9084702752,Luis Cartagena,10041940,11,11,11,81,1
CE,5985051947,Miguel Cifuentes,12011955,52,15,52,41,1
TI,6527030830,Marcela Hurtado,11051960,68,32,68,88,1
TI,9662384568,Miguel Cifuentes,17111948,54,98,54,90,0
TI,9359805608,Manuela Perez,12031960,91,32,91,62,1
CC,5106190452,Carlos Cartagena,17101956,68,32,68,30,0
CC,3473113503,Manuela Martínez,03041981,94,2,94,88,1
CC,7999981177,María Rodríguez,27081951,94,31,94,16,1
CC,3623642521,Manuela Cifuentes,25041966,54,60,54,92,0
TI,3557214261,Marcela Perez,21011937,5,3,5,29,0
TI,8302908126,Gabriela Perez,13121964,86,94,86,41,1
CE,3998231323,Marcela González,06031998,15,11,15,60,0
CE,5948141257,Melissa González,23121950,94,10,94,91,1
CE,6458744595,Luis Perez,13111981,99,95,99,67,1
TI,4298605651,Melissa Perez,12052009,91,35,91,6,1
CC,0431106482,David Martínez,18101942,66,19,66,81,0
TI,3745742260,David Cartagena,14041937,76,77,76,4,1
CE,9531925522,Sofía Castaneda,08071953,25,98,25,50,1
CE,6911595638,Sofía Martínez,12031946,13,15,13,50,0
TI,6108406393,Ana Rodríguez,10082001,19,6,19,2,0
TI,1154159045,Juan Perez,01021974,13,75,13,50,1
TI,5633115091,Manuela Hernández,27081960,88,77,88,1,0
CC,3573568603,María Martínez,11042017,86,43,86,54,0
TI,8445531641,Daniela Murillo,14101997,15,24,15,83,1
CE,2741540419,Laura Cartagena,18101937,23,15,23,1,1
CC,2102630423,Miguel Hernández,28051977,91,60,91,30,0
TI,2188072407,María Hurtado,06031930,8,44,8,65,0
CE,6849481989,Gabriela Hernández,21101957,44,95,44,11,1
TI,9497206894,Gabriela García,23061935,86,15,86,74,1
CC,0694823583,María Castaneda,17011932,44,24,44,90,0
CE,3343815731,Melissa Murillo,11081995,70,92,70,91,1
CC,0173467998,Miguel Martínez,12091960,15,13,15,92,0
CC,5851489522,Daniela Murillo,06111986,15,10,15,43,1
TI,3139405251,María Martínez,05021927,94,31,94,60,1
CC,6883871908,Gabriela Murillo,25081991,99,97,99,41,0
CE,8874070366,Juan Martínez,25021963,11,2,11,81,0
TI,2686136649,María Murillo,28051925,18,16,18,87,1
CE,8361617452,David Hernández,22091930,99,78,99,44,1
CE,8721863594,Manuela Rodríguez,08031942,81,86,81,95,1
CC,2471766472,Laura González,11082004,50,95,50,91,0
CC,6778709480,Juan Hurtado,13041963,63,53,63,60,1
TI,3985031388,Luis Cartagena,14111996,15,92,15,52,1
TI,6293920261,Juan López,11102012,54,47,54,3,1
CE,2641065044,Laura Cifuentes,24011975,73,2,73,4,0
TI,7662749021,Marcela Cartagena,27012008,19,53,19,10,1
CE,0055802970,Sofía Martínez,19081934,13,11,13,55,0
CE,6011516135,Manuela López,03022002,73,60,73,10,0
TI,9714982345,María Cartagena,25011951,11,100,11,83,1
TI,9314744819,Sofía Hurtado,08121967,18,13,18,36,1
CC,8537949856,Ana García,13081982,27,65,27,68,1
CC,6806705422,Ana González,28031954,27,75,27,62,1
TI,6995780704,Marcela Cartagena,08101919,50,100,50,2,1
CE,1959118066,Gabriela González,25121986,11,79,11,16,0
TI,3924135170,Sofía Castaneda,13081978,19,92,19,22,1
TI,9241557786,Marcela López,14031952,41,1,41,67,0
TI,6820407299,María Cifuentes,05042010,66,58,66,91,1
TI,3878198303,Marcela Perez,27071937,17,11,17,16,0
CE,7866805119,Carlos Castaneda,15021967,19,45,19,38,0
CC,4677673115,Miguel Murillo,24101939,70,26,70,24,0
TI,5068478275,Manuela Perez,08012009,95,40,95,25,0
CE,3368245311,Manuela García,03061965,97,41,97,99,1
TI,6598540711,María Hernández,20112009,91,99,91,4,0
CE,0970721025,Daniela López,05051939,68,87,68,19,0
TI,4559013065,Ana Cartagena,16051975,70,87,70,94,0
TI,8859244641,Melissa Murillo,18111911,50,53,50,47,0
CC,7486410360,Miguel Perez,22021966,47,29,47,25,1
CC,7301809973,Marcela Cifuentes,15012005,99,6,99,10,0
CE,0829603081,Miguel Hernández,22071956,63,3,63,32,1
TI,5402507623,Luis González,20122008,68,32,68,55,0
CC,4596086253,Ana Martínez,19071924,70,45,70,95,1
CE,0257568358,Gabriela González,02051991,52,90,52,87,0
CC,4319929123,David Perez,20011990,41,90,41,26,0
CC,5414331952,Luis Rodríguez,06101999,85,100,85,98,1
CC,8095415542,Gabriela Rodríguez,19021966,50,74,50,68,0
CE,1598748385,Gabriela González,16071932,66,54,66,16,0
CE,0335576133,Sofía Cifuentes,26102000,18,34,18,75,0
CC,2515311138,Sofía Hernández,19011929,15,30,15,26,1
CE,5490486102,María Hernández,19101953,13,88,13,94,1
CC,3669249873,Daniela Cartagena,23091965,23,68,23,86,0
CE,0184492153,David Hernández,27121987,50,83,50,54,1
CE,7939491094,Laura Cartagena,25072010,50,19,50,100,0
CE,3843148991,Sofía García,22051991,63,99,63,88,0
TI,3688138719,Juan Cartagena,09021982,44,62,44,55,1
TI,1538389590,Juan Perez,27111973,23,79,23,40,0
CC,3670010319,Sofía Perez,05081934,5,88,5,53,0
CC,5084493305,David Hurtado,23101955,23,58,23,73,1
CC,4707827235,Manuela García,27021936,88,73,88,75,0
CC,9811016548,Melissa López,07071951,94,60,94,15,1
TI,6255559840,Ana Murillo,08011983,50,55,50,59,1
TI,1069591562,Juan López,24121975,5,16,5,22,1
TI,9041494575,Miguel Rodríguez,26091932,5,95,5,43,0
TI,3811991501,Manuela Cartagena,17031932,99,100,99,86,0
CC,3774321928,Melissa Perez,04052001,50,60,50,52,0
CC,3009408348,Daniela Murillo,11101981,41,60,41,100,0
CC,0736459717,Juan Cartagena,08031959,85,29,85,38,1
