tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,declaraRenta
CC,9639337104,Juan Castaneda,04021949,54,21,54,22,0
CC,8791170899,Laura Cifuentes,28061943,47,97,47,6,0
CE,7133436091,Miguel Perez,20121967,88,3,88,36,0
CE,5059417695,Juan Rodríguez,13111963,95,32,95,11,0
CC,3380781035,María Rodríguez,27041935,54,26,54,100,0
CE,3961397270,Juan Perez,09101959,50,6,50,24,0
TI,9271782451,Marcela López,14041926,95,42,95,92,0
TI,5527685459,Marcela López,13091945,97,34,97,53,0
TI,7510943923,Melissa Castaneda,24111958,47,25,47,44,1
CE,7516346863,Juan García,17111929,85,44,85,30,0
CC,2246956587,Sofía García,11021917,18,26,18,25,0
TI,9902290686,Ana Cartagena,23051930,18,53,18,91,0
CE,5398421890,Sofía Cartagena,15011958,17,16,17,67,1
CC,3880487546,Sofía Rodríguez,08051955,8,29,8,47,1
CE,1326898302,Laura Hurtado,03091945,5,13,5,1,1
CC,9083580313,Gabriela Martínez,20121933,54,98,54,62,0
TI,7995158595,Marcela López,16011940,25,13,25,34,1
CC,1841479032,Ana Perez,14111942,86,44,86,94,1
CC,0189716339,Manuela Martínez,16091975,54,91,54,83,1
CC,5938806578,David Hurtado,28071959,63,11,63,13,1
CE,3861023989,Manuela Castaneda,25021927,81,78,81,77,0
TI,3388405540,Gabriela Rodríguez,20021969,5,65,5,15,1
CC,4813065331,Miguel González,09031954,85,29,85,74,1
CE,4790130168,Melissa Castaneda,17121986,88,26,88,34,1
CE,7455990439,Daniela López,20051902,25,35,25,100,1
CE,1931854064,Juan Hernández,28071947,97,38,97,43,0
TI,2303682540,Miguel Murillo,17111917,23,3,23,99,0
CE,8262460824,Daniela Perez,13081933,70,3,70,20,0
CC,6225662626,Daniela Murillo,25031949,8,2,8,68,1
CC,7426294735,Manuela López,23051929,13,86,13,34,0
CC,0722717368,Laura García,05081994,81,83,81,3,0
CE,9520866511,Marcela García,27111949,81,19,81,34,0
CE,8582248986,Ana Murillo,07041999,19,51,19,44,0
CE,5918296659,Manuela Hernández,06061934,85,95,85,41,0
CE,7223334380,Juan Cifuentes,19021970,15,24,15,25,1
CE,3305404300,Laura Castaneda,18051943,23,3,23,43,0
CC,5229930755,Miguel Rodríguez,03061951,20,51,20,95,1
CE,8953570536,Laura Perez,16121924,54,11,54,42,0
TI,1169341895,Daniela Perez,01021934,54,51,54,13,1
CE,3031483495,Juan Castaneda,10091961,99,31,99,40,1
CC,5302041326,Sofía López,25041938,76,3,76,16,1
TI,6916130674,Gabriela Murillo,09101988,70,92,70,45,1
TI,4644287084,Manuela López,13021975,19,62,19,30,1
CC,9888040008,Laura Castaneda,16101977,41,65,41,10,1
CC,4001780621,Ana Hurtado,24061960,20,91,20,34,1
CC,5777509215,Carlos García,14071979,20,15,20,19,1
CC,0376452308,Laura Cifuentes,14082007,99,35,99,50,0
TI,2379144587,Daniela Perez,11031983,91,91,91,86,1
CE,8702321132,Luis Cifuentes,09121977,15,55,15,62,1
CE,5646454296,Daniela Rodríguez,08121987,86,77,86,3,1
CE,5366989420,Laura Perez,26031992,17,79,17,53,0
CE,5831949685,Ana Hurtado,11021968,44,99,44,99,1
CE,5179569106,Manuela García,11042004,19,51,19,62,0
CC,0820521125,Manuela Hernández,18121929,85,10,85,15,0
TI,3968013546,María Rodríguez,13101926,8,59,8,44,1
CE,8029071277,Sofía Rodríguez,16031947,76,22,76,87,1
CC,4020621696,David Rodríguez,22011960,70,21,70,38,0
CE,2378039360,Marcela González,28071966,8,92,8,41,0
TI,3639844416,Gabriela Rodríguez,18041956,25,98,25,38,0
CE,2670141979,Daniela García,03081956,19,21,19,21,1
TI,6085900157,Miguel Castaneda,08111968,86,99,86,11,1
TI,7380965541,Melissa Perez,12021968,18,54,18,41,1
CC,8803999619,Sofía González,20011978,52,86,52,13,1
CC,6922545385,Laura Rodríguez,14061929,50,99,50,92,0
TI,2332105787,Miguel Perez,19122008,8,77,8,20,0
CE,6529555345,Juan Perez,02071988,41,35,41,86,1
TI,1297699720,Sofía Castaneda,17011943,91,93,91,83,1
CE,9705593993,Daniela Murillo,14011961,11,74,11,30,1
TI,8349037436,Luis Hurtado,19081980,68,24,68,35,1
CC,6083074928,Juan López,09061928,44,25,44,74,0
CC,7814701938,Miguel Cifuentes,19101949,44,42,44,88,1
TI,9636973135,Miguel Perez,02081967,91,78,91,81,1
CC,2278053110,Gabriela González,04092006,17,100,17,11,1
CE,8273981675,Miguel López,10041942,91,21,91,44,0
CE,6877236476,Laura Rodríguez,24091978,95,62,95,91,1
CE,4425432668,Melissa Martínez,13031948,91,51,91,79,0
CE,8380969193,Gabriela Murillo,21101941,8,13,8,60,0
TI,8702195121,Miguel Hernández,04111949,27,77,27,15,0
CE,7470786889,Miguel Martínez,11021943,13,26,13,50,0
CE,0705837117,Miguel Hurtado,21111924,91,86,91,74,0
CC,1895260842,Sofía González,16072010,88,68,88,45,0
CC,5654716729,Gabriela Cartagena,09071961,54,42,54,45,1
TI,0296455905,Daniela González,02111982,17,13,17,2,1
TI,0708687988,Miguel Castaneda,27031984,23,30,23,45,1
CC,1009143246,Miguel García,19101936,50,94,50,99,0
CE,4257157432,Manuela Hernández,14071946,94,35,94,1,1
TI,6160418865,Carlos García,22031939,85,68,85,16,0
CE,3002569207,Ana Hurtado,22081932,17,15,17,77,0
CE,1001351370,Daniela Martínez,11051935,52,81,52,35,1
TI,8134385975,Carlos Castaneda,28111945,41,93,41,99,1
CE,5016513000,Gabriela Hurtado,19111929,54,31,54,77,1
CE,0685508463,Juan Cartagena,28071932,95,55,95,11,0
CE,7353102729,Gabriela Perez,24081970,5,16,5,94,1
TI,0853730012,Melissa García,23071934,41,97,41,40,0
CC,4207453259,Juan Martínez,18101946,13,86,13,25,1
CC,4687616700,Laura Cartagena,26011956,25,59,25,90,0
CE,8223734446,María Hurtado,12081955,94,79,94,38,1
TI,6308152143,Daniela Cartagena,27121945,86,3,86,6,0
CE,7388107227,Manuela Hernández,13011973,20,45,20,36,1
CE,9531828202,Carlos Murillo,04081925,19,98,19,81,0
CC,7647020615,Luis Rodríguez,16022017,54,11,54,21,0
TI,2542107985,Miguel Castaneda,24081928,44,68,44,10,0
CC,4107450468,Manuela Cartagena,17122005,70,95,70,55,0
CC,8463927476,Miguel Rodríguez,18081926,54,65,54,55,0
CC,7154593737,Ana Cartagena,18021934,18,3,18,22,1
TI,9150912065,Marcela Hurtado,18071933,70,100,70,77,1
TI,1926596182,María Martínez,01121983,88,11,88,62,1
CE,2774966973,Luis Cartagena,09041941,94,3,94,21,0
CC,8297776973,David Murillo,18111931,50,78,50,25,1
CC,9957050369,David Castaneda,22121938,97,73,97,87,0
CC,4430921639,Miguel Murillo,21011931,68,34,68,75,0
CE,7815675865,Marcela González,18061930,68,22,68,90,1
TI,2831276857,Miguel López,14051977,94,50,94,47,1
CE,7692132723,Manuela Hernández,23061969,18,32,18,87,1
TI,8982537884,Daniela Castaneda,22051926,50,94,50,13,0
CE,2100842932,David López,18111986,27,58,27,90,1
TI,2386258953,Manuela Cartagena,06022021,23,38,23,13,1
CC,6243424945,Luis Perez,14031978,15,35,15,50,1
CC,5829944609,Gabriela Martínez,26091981,47,42,47,20,1
CC,4307020838,David Hurtado,03121927,47,100,47,73,1
TI,2898000427,David González,24051929,97,78,97,6,0
TI,7002410603,Juan López,14051931,11,38,11,41,0
CE,1744641665,David Rodríguez,12061944,8,4,8,54,1
CE,3778562377,Melissa García,21071940,81,90,81,38,0
CE,1570578250,David Hurtado,05121976,27,95,27,25,1
TI,2550974118,Gabriela Cartagena,01091976,13,83,13,11,1
TI,5080591648,Sofía López,06101935,70,53,70,100,0
TI,4988608378,Ana Cartagena,08041972,15,38,15,75,1
CE,2538345648,Sofía Castaneda,10021930,95,26,95,26,1
TI,1791127759,Marcela Castaneda,24101971,15,83,15,34,1
CE,5552339121,Laura González,10081992,41,30,41,36,0
CC,4604090866,Sofía Castaneda,27081938,54,60,54,93,1
CC,9140856557,Miguel Cartagena,13041999,94,36,94,68,1
TI,7271139991,Luis Castaneda,23022007,85,73,85,50,1
CC,9671374885,Sofía Cifuentes,07112003,52,98,52,79,1
CE,8807073743,Sofía Hurtado,07121983,76,31,76,67,1
TI,8154775878,Ana López,06021992,47,47,47,32,1
TI,7552988384,Carlos González,28111998,95,21,95,3,0
CE,4314495303,Manuela Hernández,26061992,13,100,13,1,1
CC,0059668983,Miguel López,25061964,91,79,91,22,1
TI,4087690717,Ana García,23071998,41,94,41,13,0
CC,9216733042,Ana Murillo,12072003,15,31,15,55,0
CE,6185806332,María Murillo,25101990,23,3,23,25,1
CC,8312068432,Marcela Rodríguez,19081978,94,75,94,11,1
CE,9361483732,Ana Perez,25071998,86,97,86,52,1
CC,1689670871,Gabriela Murillo,17032005,73,44,73,62,1
CE,0490556889,Marcela Murillo,16041950,44,13,44,42,1
CC,1611670341,Marcela Martínez,10082012,76,36,76,3,1
TI,2945589368,Luis Rodríguez,05062009,18,67,18,74,1
CC,4485767359,Daniela García,27121947,15,35,15,97,1
TI,1202536833,Daniela García,16082007,70,45,70,93,0
TI,9880456623,María López,14091957,91,15,91,92,1
CC,7935991927,David Cifuentes,17042008,50,55,50,75,1
TI,8748002147,Daniela López,07021945,44,87,44,79,1
CE,9724334363,Daniela Martínez,06091942,47,87,47,6,1
TI,9508917236,Manuela Rodríguez,02071944,63,95,63,36,1
TI,7086578391,María Murillo,16061992,18,91,18,51,0
CC,5367315390,David González,25071947,86,35,86,31,1
CC,4222454174,Manuela Murillo,10122007,47,98,47,91,1
CC,1935910923,Marcela Martínez,18111989,25,94,25,44,1
CC,4179308384,Gabriela García,19122008,63,24,63,77,0
TI,1065830459,Marcela López,24101998,23,98,23,94,0
CC,2582931294,Carlos González,22031965,41,79,41,3,1
CC,7225174708,Juan Cifuentes,10022006,27,92,27,11,1
CC,7437076971,Luis Rodríguez,01032001,73,73,73,68,0
TI,3380081110,Manuela Perez,06071956,86,65,86,94,1
TI,4426700315,María Hernández,10071994,44,31,44,95,1
TI,9279065419,Manuela González,06071939,44,65,44,42,0
TI,7897691420,David García,21071996,15,65,15,21,1
CE,3573073167,Laura Hurtado,09061998,18,79,18,90,1
TI,7480318301,David Murillo,08012003,81,4,81,98,1
CE,4924046631,Marcela Hurtado,16091929,44,79,44,31,1
CC,9900167797,Laura Martínez,18091994,88,47,88,26,0
CE,7185884320,Sofía González,12061941,41,99,41,42,1
TI,5777005561,Miguel Rodríguez,15061958,73,32,73,4,1
TI,0681816794,Miguel Perez,09041961,70,87,70,94,1
TI,0956307573,Luis Perez,14021968,11,59,11,86,1
CC,8220711846,Sofía Martínez,13061966,11,3,11,20,1
CC,1553587262,Carlos Murillo,22111931,91,16,91,25,1
TI,2023899699,Manuela López,16041947,85,4,85,58,1
CC,0500690190,Gabriela Castaneda,09021997,52,36,52,1,1
TI,4239509886,Sofía Hurtado,09011993,47,3,47,65,0
CC,3299286581,Manuela González,15011996,8,51,8,52,0
CC,0885369222,Laura Cartagena,24021933,47,50,47,87,1
CC,0277180399,Melissa López,06102004,19,97,19,53,1
CC,4910965043,Carlos Murillo,01111948,70,44,70,4,1
TI,2024898105,Luis Martínez,14122006,94,20,94,34,1
CC,7390060825,Marcela Rodríguez,16082008,68,73,68,32,1
CC,4947223199,Sofía García,11051904,47,75,47,1,1
TI,6264027886,María González,09051966,17,50,17,81,1
TI,5163911948,Gabriela Martínez,15121991,95,100,95,36,1
CE,3848143819,Miguel González,28121990,17,99,17,19,1
TI,3896858307,Manuela López,05052007,8,53,8,90,0
CE,4782616726,Carlos Perez,16051951,63,97,63,74,1
TI,9963024523,Juan García,18061972,91,75,91,52,1
CE,8932834645,Luis Rodríguez,09061933,76,25,76,99,1
CE,9735849919,Sofía Hernández,28111944,95,77,95,78,1
CC,2392675710,Daniela Rodríguez,07011925,76,93,76,87,0
TI,0794365883,Gabriela Castaneda,02071997,44,74,44,2,1
TI,9299793000,Juan García,11041991,17,54,17,29,0
TI,7383585056,David Cartagena,24122004,63,55,63,58,0
CC,4432517124,María Cifuentes,26121950,27,77,27,87,1
CC,9398223132,Miguel Hurtado,14052006,17,43,17,2,1
CC,1105856675,Carlos Cifuentes,15072006,44,75,44,93,0
CC,1422349486,Gabriela Murillo,01122006,15,77,15,94,1
TI,1730129292,Laura González,21121990,27,94,27,78,0
TI,8886336692,Melissa González,15101988,68,68,68,90,1
CE,7318857175,Manuela Hernández,13101959,18,4,18,34,0
CC,0894391461,Melissa Cifuentes,11091992,5,68,5,99,1
CC,4562918292,Laura Perez,24031960,19,79,19,53,0
CE,8848297376,Carlos Rodríguez,23081952,97,78,97,75,1
CE,1275390540,Miguel Martínez,01021966,95,87,95,62,1
TI,5403740904,Carlos González,08101992,73,16,73,22,0
TI,4847915754,Manuela Martínez,27092006,95,93,95,24,0
TI,2981865225,Gabriela Castaneda,18121927,88,54,88,38,1
CC,0546718548,María García,24041926,88,15,88,53,1
CC,6590998052,Miguel Rodríguez,19081919,54,59,54,65,1
TI,3760528825,Sofía González,05062008,17,29,17,83,1
TI,4174403315,Daniela Cartagena,19061994,85,47,85,25,1
CC,3047318375,Marcela Perez,01061940,95,78,95,45,1
CE,6939335034,Laura Hernández,07112003,25,21,25,38,0
CC,9545732083,Sofía González,05112005,13,65,13,54,0
CE,3122648456,Carlos García,25062005,81,88,81,41,0
CE,2697462345,Manuela García,22061935,95,60,95,73,1
CE,7944492617,Carlos Cartagena,15071990,73,67,73,53,0
CC,4016992222,Luis Perez,27062009,23,81,23,40,1
CE,9660500104,Ana García,13071939,76,45,76,62,1
CE,1752305095,Sofía González,26021983,54,26,54,62,1
CE,6097328430,Carlos Hernández,12051991,52,25,52,10,0
TI,9878390100,Carlos Hernández,24011992,23,53,23,54,0
CE,1875390087,Luis López,02081962,66,86,66,2,1
CC,7717505277,Gabriela Martínez,08091967,95,43,95,58,1
CC,0498311606,Daniela Hernández,13071989,50,35,50,36,1
CE,6356266335,Melissa Hurtado,23031939,27,20,27,86,1
CE,1132070028,Miguel Murillo,21111932,95,87,95,91,1
CC,3679309409,Manuela Murillo,16081948,25,4,25,13,1
TI,0325696638,Ana Hernández,06061991,85,97,85,74,1
TI,7943052866,Miguel Hernández,03101992,11,65,11,30,1
CE,9736268923,Laura Hurtado,06041995,86,91,86,42,0
CC,4261789143,David Rodríguez,20091995,27,83,27,38,0
TI,3462322902,Gabriela Perez,24112024,85,1,85,75,1
CC,7532624428,Juan Hernández,18032009,25,34,25,45,0
TI,3781857574,Carlos Hernández,27041992,97,86,97,74,1
CE,0576325549,David Castaneda,07061995,19,62,19,54,1
TI,8828446100,David González,03022007,66,10,66,53,1
TI,3889016427,Marcela Martínez,15111997,63,55,63,74,0
CC,5634800162,Gabriela López,22071991,8,95,8,91,1
TI,5048384034,Ana García,21102001,63,34,63,74,1
CC,2030269316,Sofía Rodríguez,14021996,41,77,41,16,0
CE,6848830583,Manuela Murillo,16082009,91,67,91,68,0
TI,7656160156,Miguel González,04032022,20,86,20,75,1
CE,2260314728,María Cifuentes,06062009,85,16,85,94,1
CC,8025832264,Sofía Cartagena,24101989,25,50,25,4,1
CC,3434252215,Marcela López,25051991,95,4,95,34,0
TI,6504946836,Luis Hurtado,09072006,81,41,81,98,0
TI,3731220394,Sofía Cartagena,02111926,11,91,11,3,0
TI,7859838564,Carlos Hurtado,11081995,54,98,54,6,1
TI,9800820670,Marcela López,08121924,19,68,19,29,1
CE,7325629036,Daniela Perez,23081933,15,1,15,55,1
CC,3590009160,Melissa Murillo,19021943,81,25,81,51,1
TI,5580698034,Gabriela Hernández,26071989,25,44,25,74,1
CE,7658530591,Laura Castaneda,04091905,81,3,81,43,1
TI,1326841062,Luis Hernández,11051998,44,10,44,55,1
CE,6190255222,Gabriela Martínez,28061937,19,75,19,59,1
TI,6722069550,Melissa Hurtado,20052001,41,29,41,42,1
CC,1543992951,Ana Cifuentes,11081999,52,55,52,74,0
TI,6643054838,Luis González,01071979,8,50,8,79,1
CC,9596817432,Miguel González,07061955,23,81,23,15,1
TI,1726783590,Manuela Hernández,25021997,66,51,66,98,1
CC,3421218961,Daniela Martínez,13032004,41,21,41,29,1
TI,2221001475,Carlos Hernández,15031959,13,77,13,74,1
CE,5163140828,Gabriela Cartagena,22041976,85,65,85,88,1
CC,7409969292,Miguel Cartagena,13032009,66,4,66,30,1
CE,2713902581,Laura González,23091943,18,13,18,65,1
CE,5277026217,Sofía Rodríguez,04061937,8,81,8,43,1
CC,2343536209,David Martínez,27031938,13,59,13,90,1
CC,3034882460,Miguel Hernández,28091993,5,16,5,58,1
TI,2038949745,Miguel López,08081991,70,53,70,86,0
TI,7584353301,Carlos Hernández,20102004,5,34,5,21,0
CE,7440351689,Sofía Perez,26122001,11,62,11,87,1
CC,6193118352,Ana Martínez,05102000,19,36,19,87,1
TI,1644769478,Marcela Cartagena,28061939,99,92,99,26,1
CC,6894781715,Melissa Castaneda,07011991,70,20,70,11,0
CC,3007464588,Daniela Martínez,27112002,95,4,95,68,0
CC,8688909512,Daniela Cifuentes,25062006,88,19,88,35,1
CE,4892067654,Luis Hurtado,15111946,27,78,27,50,1
TI,9951166348,Juan Hurtado,04031933,63,92,63,19,1
CE,9508397021,Juan Hurtado,11121935,66,29,66,91,0
CC,5764155663,Manuela Murillo,21071993,27,79,27,32,0
CC,9026554310,Sofía Murillo,22062001,27,13,27,10,1
CE,5269907481,Juan Cifuentes,05101946,17,47,17,16,1
CC,1884256730,Sofía Murillo,24031990,95,59,95,1,0
CE,1375093499,Juan Cifuentes,04092002,41,4,41,22,0
CE,3408028739,María Castaneda,09022007,85,45,85,95,0
CC,9888235689,Sofía Hernández,11031961,44,91,44,35,1
CC,1177092892,Carlos Castaneda,05051994,41,68,41,20,0
TI,2459218160,Luis Murillo,08062003,99,30,99,62,0
CE,7515544646,Carlos Cartagena,11111994,47,100,47,47,1
TI,0266783433,Miguel Murillo,11011990,66,95,66,73,0
CC,6599343176,David González,18061996,95,97,95,54,1
CC,9326526890,Carlos Cifuentes,15031994,25,42,25,45,1
CC,7581620359,Melissa Rodríguez,26062003,91,32,91,94,1
CE,1596327474,Sofía Perez,18032004,52,3,52,13,1
CE,7838860829,Sofía González,09012001,94,2,94,67,0
TI,2195663447,Gabriela Hernández,12051989,47,36,47,92,0
CE,7862542704,Manuela Cifuentes,02051993,50,43,50,1,0
TI,6747454876,David Murillo,23052001,73,21,73,10,0
TI,0147251066,Daniela López,15032003,54,97,54,45,0
CE,5357525771,Miguel López,26021991,63,44,63,38,1
TI,9219864321,David Cifuentes,28011993,23,94,23,21,1
CE,0558042301,Miguel Hurtado,28121991,88,93,88,83,1
CE,7399715572,Miguel López,06102019,5,43,5,62,1
CE,2193984815,Manuela Perez,04121993,54,24,54,74,1
TI,3998038596,María López,11081996,47,21,47,75,1
TI,4226261555,Luis Murillo,24072021,8,22,8,99,1
TI,5035507754,Miguel Cifuentes,09092008,68,51,68,52,0
TI,5932226444,Melissa Cartagena,05052000,54,100,54,78,1
CC,6626900909,Melissa Rodríguez,26041954,17,97,17,98,1
CC,2640758462,David Murillo,16121936,18,81,18,29,1
TI,3301905446,María Perez,12021998,63,16,63,19,1
CC,7497705879,Manuela Cifuentes,13112002,25,83,25,53,1
CE,6186522854,Manuela Castaneda,23071992,5,35,5,67,1
CC,4174070416,María Martínez,08022021,23,83,23,74,1
TI,0573859893,Marcela González,11051984,54,42,54,43,1
TI,6248262823,Carlos González,11072004,68,36,68,21,1
TI,6830104683,Gabriela López,25041935,27,51,27,21,1
TI,7694563809,Carlos Hurtado,18101989,8,47,8,16,1
TI,4184232463,Manuela Rodríguez,16062001,18,50,18,100,1
TI,8019300695,Ana Martínez,15092004,63,35,63,68,1
CE,0374225504,Laura Rodríguez,20031937,81,78,81,100,1
TI,2825226958,Ana Martínez,04111931,20,51,20,65,1
CE,8650845840,Juan Cifuentes,08071976,63,43,63,1,1
CE,4625135011,Carlos García,25081994,25,2,25,21,1
CE,6343011115,Gabriela García,03011927,50,1,50,43,1
CE,3863907601,Sofía López,12061957,15,35,15,38,1
TI,6810772023,Juan García,10061969,5,36,5,62,1
TI,1185166580,Melissa Martínez,04081994,94,98,94,51,1
CE,7470790055,Manuela Perez,18011992,73,74,73,51,0
CC,9260603278,Marcela Perez,07121952,63,24,63,75,1
CE,2193113105,Luis Murillo,06051937,94,42,94,3,0
CC,5630236273,Melissa Martínez,03112006,63,86,63,3,1
CC,3556002539,Juan García,23041996,86,62,86,32,0
CE,2194889503,Miguel García,26092005,20,13,20,19,0
CE,4292908398,Carlos Perez,04011937,41,55,41,15,1
CC,7938376654,María Castaneda,27031995,5,32,5,62,1
CC,5056222655,Manuela Martínez,05012006,70,34,70,62,0
TI,9670426198,Carlos Castaneda,08061996,41,91,41,24,0
TI,2958984221,Manuela Cifuentes,09072003,81,4,81,31,1
CC,7398596042,Carlos López,22051910,11,58,11,79,1
CE,5494023984,Juan García,13021982,23,42,23,83,1
CC,0372973825,Ana López,09042007,8,43,8,20,0
TI,5860417526,Carlos González,06071993,41,54,41,16,0
CC,3435629171,Carlos González,16011993,18,31,18,65,0
TI,9357930764,David Martínez,15042003,23,68,23,73,0
TI,1528485235,María González,22121929,8,43,8,92,1
TI,1699050477,Carlos García,13101972,8,100,8,78,1
CC,6499254455,Marcela Murillo,05051995,23,88,23,24,1
CC,7505627338,Marcela Castaneda,15022007,95,20,95,38,0
TI,9770704985,Miguel González,03092005,81,34,81,81,0
TI,4340366917,David Cifuentes,14091993,47,95,47,75,0
TI,3874455189,Melissa Murillo,21081929,23,75,23,62,1
CC,3437725978,Miguel García,09071997,41,41,41,88,0
CE,3448362770,David García,11042009,54,53,54,67,1
TI,8260413033,Luis Cartagena,26111997,5,100,5,4,0
TI,7315193253,Sofía Cifuentes,02082005,99,54,99,55,1
TI,6672858890,Luis Rodríguez,28051945,88,38,88,13,1
TI,6981265763,Gabriela Cifuentes,15071955,88,74,88,53,1
TI,2951911172,David García,04101944,44,42,44,1,0
CE,5341462941,Juan Cartagena,12111977,95,60,95,16,1
TI,7402492001,Melissa García,14081997,5,29,5,90,1
CE,4349981865,Luis González,15091985,73,94,73,38,1
CC,0314740999,Gabriela Hernández,26071941,5,67,5,65,0
CE,8163649979,Carlos González,16091998,88,90,88,40,1
CE,9567844232,Melissa González,11071962,73,54,73,62,1
CC,9899872438,Sofía Hurtado,03042007,8,62,8,97,1
CE,3079461103,Marcela Cartagena,22021932,13,36,13,60,1
CC,7093963848,Miguel González,01051999,25,98,25,26,0
CC,5687356384,Carlos Castaneda,03101969,52,90,52,3,1
CE,8224225108,Juan González,02071991,66,93,66,44,1
CE,6557882997,Daniela Murillo,08012018,11,38,11,98,1
TI,7493149959,Carlos Hernández,12122005,73,38,73,100,1
CE,5244522566,Marcela Rodríguez,01061941,8,26,8,98,1
TI,4279815958,David Perez,20122002,19,4,19,73,1
TI,4462683310,Miguel Hurtado,09051902,11,100,11,41,1
TI,7280992704,Carlos Cifuentes,10031993,91,19,91,94,1
CC,1371437713,María Cartagena,06011999,8,88,8,51,0
CE,9067592491,Sofía Cartagena,21051994,52,86,52,21,1
TI,3393879670,Laura González,17101999,25,88,25,11,1
TI,3639567366,Marcela Hurtado,10042000,66,58,66,26,1
TI,3884775171,Juan Hurtado,18111989,13,100,13,88,1
TI,1563225363,Ana Martínez,15071931,15,77,15,15,1
TI,9722342985,Laura López,21091940,44,52,44,58,1
TI,7122955002,Laura Martínez,25072012,13,26,13,10,1
TI,7599624629,David García,25112000,8,81,8,79,0
