tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia
CE,1870014254,Juan García,02021931,54,36,54,62,0
CC,5862444493,David Rodríguez,16052000,17,21,17,88,0
CC,1220266150,Juan López,24112006,15,13,15,67,0
CC,1607757403,Ana Hernández,20071946,8,36,8,19,1
TI,2931089097,Carlos Murillo,03051940,19,87,19,94,0
CE,1261537384,Miguel Cifuentes,02071938,8,75,8,100,0
CC,8338161411,Carlos Martínez,07011947,91,94,91,38,1
CC,2429846741,David Hernández,03121941,13,6,13,75,1
CE,3024129340,Marcela Murillo,08081957,23,21,23,99,1
CE,9525779500,Sofía Cifuentes,01011939,94,4,94,100,0
CE,4762798489,Juan Perez,28051926,63,52,63,41,1
CC,0413823448,Manuela Hurtado,06031935,85,38,85,53,1
TI,9187027064,Ana Cifuentes,12091990,88,35,88,68,1
CE,4658343329,Juan Hurtado,06121969,8,60,8,35,1
CE,1805065941,David Perez,16071954,15,44,15,81,0
CC,1818042472,Daniela Perez,10021961,20,65,20,100,1
TI,6755860744,Laura Martínez,11111945,66,74,66,38,0
TI,3749763029,Ana Cifuentes,20021984,86,6,86,29,1
TI,0865868051,Marcela García,04012002,85,100,85,29,0
TI,0904855314,Marcela Cifuentes,13091943,47,62,47,43,0
TI,5670243078,María Cartagena,03091976,68,20,68,19,0
CE,8881410770,Carlos Perez,21061976,76,30,76,45,0
CE,2429177340,Miguel Cartagena,17091957,76,79,76,60,0
CC,8839566830,Luis García,03072004,63,97,63,58,0
CE,1449281052,Gabriela Rodríguez,05091987,13,15,13,22,1
CC,8974709437,Daniela Cifuentes,05111946,41,15,41,6,0
TI,7727195457,Daniela Perez,21081944,68,35,68,97,0
CE,1942159163,Gabriela Hernández,10011982,11,40,11,13,1
CC,5748327730,David Cifuentes,02061992,17,74,17,60,1
CC,1289837976,Daniela Murillo,16021983,52,1,52,52,0
CE,0098943328,Juan López,10081988,25,53,25,30,0
TI,3140012036,Gabriela Hernández,16072000,88,40,88,50,1
CE,5550802117,Gabriela Murillo,18031962,41,98,41,67,1
CC,2643478572,Manuela García,23011925,91,86,91,34,0
TI,2880355738,Melissa González,06071931,54,91,54,16,1
TI,0512432228,Gabriela Martínez,13101949,19,52,19,94,1
CC,3472799478,Carlos González,25061988,41,36,41,34,1
TI,5929347724,Gabriela González,26112008,5,6,5,24,0
TI,8591715733,Marcela García,03031991,23,45,23,68,1
CC,5632992982,Marcela González,22051951,86,55,86,31,1
CE,4965095868,Melissa García,07091968,66,24,66,78,1
CE,7829073052,David Rodríguez,13112004,97,75,97,55,1
TI,8293156213,Ana Hurtado,09051992,15,35,15,78,1
CC,4862079745,Miguel González,17021953,41,55,41,38,0
CE,5399738632,Sofía Murillo,27121931,66,78,66,3,0
CE,1146650071,Daniela Rodríguez,10011957,19,73,19,88,1
TI,4142253221,Marcela Rodríguez,23031924,11,83,11,13,0
TI,2858736285,María Hurtado,11091985,5,62,5,78,0
TI,3871141856,Melissa Murillo,10022002,68,45,68,68,1
CC,5623194634,Juan Castaneda,17101924,88,1,88,68,1
CE,1824842544,Luis García,24091985,27,75,27,42,1
CC,0333070993,Carlos Perez,17051991,23,24,23,97,1
CC,4812853628,Sofía Cartagena,25081977,66,36,66,35,1
CE,2623510064,David García,23011972,66,30,66,78,0
CE,5620487568,Daniela Hurtado,12061988,20,25,20,43,0
CC,1106459874,Luis Rodríguez,21041957,18,31,18,88,0
CC,9690190883,Gabriela Perez,02051982,18,90,18,81,1
CC,9524217474,Daniela González,24081986,20,92,20,36,0
TI,7754710004,Ana Cifuentes,05011944,52,77,52,13,0
CC,7468551263,Laura González,11011970,88,6,88,2,1
CC,1211249106,Marcela Rodríguez,15102006,73,52,73,19,0
TI,1271403532,Gabriela López,12091932,86,52,86,10,0
CE,1212417447,Juan Perez,01121992,25,16,25,51,1
CE,2508773731,Manuela Martínez,04071948,44,51,44,68,0
CC,9598006310,Carlos Cartagena,20041942,86,25,86,16,0
CE,1980357187,Miguel García,05101997,85,45,85,75,1
TI,5838950660,María Martínez,28091941,13,32,13,42,1
CE,2042426036,Manuela Rodríguez,13101985,19,25,19,50,1
TI,4884543822,Melissa Rodríguez,22072005,13,4,13,100,1
CC,5910018482,David González,16091915,20,100,20,90,0
CC,5486320197,Ana Cartagena,22081938,20,58,20,21,0
CC,9888643162,Gabriela López,22051966,85,2,85,22,0
CC,7380526686,Gabriela Martínez,07111941,73,4,73,65,1
CC,1674926596,Daniela Murillo,04032001,50,99,50,94,0
CC,3064168005,Melissa Perez,14051955,5,3,5,4,1
CE,3359263139,Sofía López,25012000,86,26,86,67,1
TI,8740041799,Sofía Hurtado,22081978,63,20,63,88,0
CE,7867891560,María Murillo,23071978,94,42,94,40,1
CC,7608933146,Manuela González,25071946,95,53,95,41,1
TI,2316036778,Sofía Hernández,26031964,85,78,85,15,0
CE,1391765313,Melissa Martínez,07041944,97,81,97,93,1
CE,4755325584,Miguel Martínez,14071995,85,98,85,94,1
CE,8636484558,Sofía Martínez,13071995,76,2,76,51,0
CE,7561400925,Laura Hernández,02011930,20,53,20,83,1
TI,9741548872,Carlos Martínez,26081907,47,50,47,34,0
TI,8492808425,Marcela González,16091973,68,20,68,75,1
CE,2228527416,Laura Martínez,25121928,17,24,17,47,0
TI,2525018490,Daniela Hernández,22041944,47,15,47,31,1
CE,3215746661,Sofía Cifuentes,08041935,95,22,95,59,0
CC,5371720572,Gabriela Hernández,14101982,11,25,11,40,1
CE,5837922367,Gabriela Martínez,01081932,11,87,11,22,0
TI,4692660084,David Hernández,13072004,88,21,88,42,0
CC,7307997685,Manuela Martínez,24071949,52,38,52,35,1
CC,5015019386,Luis Castaneda,26101981,25,93,25,86,0
CE,5206783157,Juan Perez,01031991,11,94,11,32,1
CE,2495282174,Manuela Castaneda,07071985,73,40,73,88,1
CE,9125743129,Juan Murillo,15111970,17,44,17,67,1
TI,0396134926,Miguel Hurtado,26101996,68,81,68,87,1
TI,2912808320,Sofía García,22041953,15,90,15,35,1
CE,3399370326,Melissa Castaneda,16011951,41,75,41,40,1
CC,7661116413,Laura Martínez,22031998,19,99,19,51,1
CC,4969863935,Manuela García,19111940,11,41,11,35,0
TI,3433325135,Miguel Martínez,09072008,25,62,25,53,1
TI,0215916767,Luis Perez,25031946,44,83,44,90,0
CC,1502904390,Ana Murillo,21101928,85,44,85,59,1
TI,3125596928,Miguel Cartagena,06101983,17,40,17,2,1
TI,6527826256,Ana Rodríguez,24121977,18,20,18,67,1
CE,7900337430,Sofía Martínez,10092016,76,30,76,41,0
CC,2396630496,Miguel Rodríguez,13111927,68,6,68,38,0
CC,8240050963,Miguel Cartagena,20121989,17,6,17,81,0
TI,9490366564,Melissa Castaneda,22071929,20,98,20,2,0
TI,3246540985,Manuela Martínez,03121956,50,77,50,24,1
TI,4504864387,Miguel Hurtado,10011958,17,68,17,19,0
TI,2536675583,Daniela Hurtado,27091983,99,34,99,16,1
CE,1605377213,Gabriela López,14111997,44,51,44,60,1
TI,5699261562,Miguel Perez,16012009,73,20,73,20,1
TI,3474462855,Miguel Murillo,12011940,52,11,52,58,0
TI,3650487107,Miguel Perez,18101991,97,65,97,40,0
CC,9088819698,Carlos García,09121935,44,36,44,83,1
CC,3598362452,Marcela Cifuentes,18042008,85,45,85,40,1
CC,3708217440,Miguel Murillo,01052007,17,79,17,16,1
TI,7561800198,Juan Hurtado,03062006,13,21,13,77,1
CC,1498955904,Melissa Hurtado,04021927,15,54,15,30,1
CE,1007909911,Luis López,03081947,76,20,76,2,1
TI,4957802175,María Perez,12031977,25,16,25,51,0
TI,6900832551,Laura Hurtado,06101975,68,45,68,1,0
CE,4529338862,Miguel González,03091979,70,34,70,79,1
TI,9609166866,David García,17101924,86,59,86,99,0
CC,7225916665,Gabriela Cifuentes,03091937,73,93,73,83,0
CE,2066157867,Gabriela Perez,06101977,5,47,5,87,1
CE,4941672386,Laura González,13081983,73,91,73,88,1
CC,4939567595,Luis Cartagena,27091935,50,34,50,58,0
CC,3429442589,María Hernández,24111947,11,90,11,87,0
CE,5118931262,Luis Cifuentes,07111990,76,32,76,94,0
CC,9958790140,Laura González,24012008,47,67,47,88,0
CC,3731527326,Daniela Hernández,10051971,95,31,95,6,0
CE,9281980211,Juan Murillo,03051915,50,59,50,38,1
CE,8756280317,Marcela Perez,08011940,13,41,13,65,1
TI,0218393930,Ana Martínez,15011924,5,40,5,74,1
CC,8636176885,Daniela González,11041989,91,93,91,29,0
CC,8251551787,Laura Perez,20121942,19,42,19,95,1
CC,6120458328,Miguel López,16091940,66,34,66,88,1
CE,2891276513,Marcela Rodríguez,24101990,63,2,63,30,0
TI,8391446177,Laura Hurtado,03021992,94,67,94,59,0
CE,5566108714,Sofía Castaneda,10041951,44,60,44,50,1
TI,3754142270,Marcela González,05111987,15,20,15,90,1
CC,3114298147,Melissa González,28011969,66,35,66,93,1
TI,7514418605,Marcela Perez,05111953,94,19,94,6,0
TI,2517803861,Juan Hernández,13111987,41,95,41,3,1
CC,4687314738,Gabriela Perez,15102005,11,3,11,98,1
CC,9160669667,Juan Cartagena,11061978,68,83,68,11,1
TI,2851702309,Sofía González,08041939,5,47,5,53,1
CE,0790808337,Sofía González,03021974,86,99,86,98,1
CC,5710359109,Gabriela Rodríguez,12072005,20,1,20,40,1
TI,3304214242,Gabriela Hurtado,16051934,11,10,11,19,0
TI,8481871794,Miguel Rodríguez,27081950,47,42,47,44,0
CE,7668603063,Sofía González,07091980,50,42,50,43,0
TI,4142263317,Laura Cartagena,13101933,91,22,91,94,0
TI,8049336250,Marcela Castaneda,24041925,5,79,5,75,1
CE,7716365959,Luis Castaneda,19011939,91,87,91,94,1
CE,1444348533,Sofía González,07061960,41,4,41,50,1
TI,2471432951,Miguel Perez,13022002,94,1,94,59,0
TI,8270462464,Gabriela Castaneda,19101967,85,36,85,58,0
CC,4873255182,Gabriela Hurtado,11031975,94,81,94,59,1
CE,7118963032,Luis García,12082000,85,83,85,65,0
CE,3149286653,Manuela Perez,09071984,25,10,25,19,0
CC,7033396143,María Martínez,09041999,23,36,23,2,0
CE,2565320944,Luis García,14101982,97,50,97,15,0
TI,8305794403,Laura Hernández,05081984,15,45,15,34,1
CC,1749196042,Laura García,11041925,68,10,68,67,1
CC,8452654962,Miguel González,14111992,99,29,99,78,0
TI,5612262702,Daniela López,25111927,99,21,99,81,1
CC,6265166533,Ana Cartagena,03021965,11,67,11,58,1
CE,7283251920,Melissa García,17111915,19,90,19,97,0
TI,8920802127,Ana Cifuentes,10071946,15,74,15,87,0
TI,2769285661,Ana Hurtado,01121926,41,92,41,13,1
TI,1770877736,María López,16101954,70,13,70,38,0
CC,4917243163,María Castaneda,04091972,81,25,81,24,0
TI,4469317589,David Martínez,20102017,25,16,25,100,1
CE,8790014116,Miguel Cartagena,24082008,91,62,91,78,1
CC,6046618539,Marcela Martínez,26101956,8,38,8,65,1
TI,0001199245,Carlos Cifuentes,13041996,70,78,70,38,0
CC,0886952674,Ana González,15011965,88,54,88,58,0
CC,0860595637,Laura López,02031928,50,68,50,79,1
CE,3850716250,Juan López,06011955,19,16,19,41,0
TI,5554033058,Juan Cifuentes,07051990,86,21,86,97,1
CE,8356394377,Sofía Castaneda,28081962,25,19,25,24,0
TI,6942823668,Miguel López,12091967,13,53,13,91,0
CC,5540412885,Carlos López,28051956,54,40,54,52,0
TI,5498551342,Manuela Hurtado,14031935,70,41,70,11,0
CC,8530112297,Manuela Hurtado,13111982,70,83,70,29,1
CC,3452210169,Ana Hurtado,07101975,41,59,41,77,1
CE,5573097232,Luis González,14081992,91,68,91,68,1
TI,8422503632,Manuela Martínez,15021975,41,24,41,13,1
TI,9410228355,Miguel Castaneda,27041974,97,60,97,22,0
CC,1436804538,Marcela Hurtado,17041997,52,98,52,60,1
CE,3046725654,Sofía Castaneda,01061951,13,99,13,86,1
CE,3347032341,María Hernández,16031964,54,32,54,3,1
CC,6013655625,Manuela Hurtado,08081964,94,10,94,35,0
CE,7014424582,Melissa González,08101976,76,30,76,53,0
CC,8935622895,David López,18091987,44,67,44,99,0
TI,0265035852,Ana Cifuentes,05101992,18,88,18,35,0
CE,3476640806,Melissa Rodríguez,23112005,5,94,5,40,0
CE,6214837072,Carlos Martínez,08121986,94,53,94,87,1
CC,2821891756,Daniela Cartagena,06061943,85,24,85,88,1
TI,4730505390,Gabriela Rodríguez,10012002,5,95,5,47,1
CE,5174615901,Ana Cifuentes,07051927,23,88,23,59,0
TI,8976572584,María Rodríguez,20061998,86,60,86,35,0
CC,6536699765,Marcela Rodríguez,18041948,44,24,44,98,1
CC,4675093334,María Hernández,21061944,8,21,8,43,0
TI,4663603180,Manuela González,04121938,23,95,23,83,0
CE,3169885017,Sofía Murillo,03071944,81,68,81,32,0
TI,4325607529,Miguel López,23091973,70,20,70,60,0
TI,4546400967,Daniela Rodríguez,04031962,99,73,99,74,0
TI,3450004159,María Cartagena,16051944,68,40,68,1,1
CE,7005375452,Carlos Cartagena,02031952,85,77,85,25,1
CE,7690452060,María García,27091931,88,52,88,55,0
CC,4384915013,Sofía Murillo,11081976,94,21,94,53,0
CE,3130748326,Marcela Martínez,26021951,5,20,5,75,0
TI,0775568346,Ana Hernández,08121956,94,19,94,77,0
CC,1206346923,Marcela Rodríguez,24061973,23,38,23,36,1
TI,0289644641,Laura García,13071925,81,32,81,100,0
CE,4094683506,Juan Hernández,04121967,23,36,23,16,0
CC,7211260076,Manuela Perez,21021964,63,43,63,92,0
CE,3933120270,Sofía López,22101973,47,86,47,97,1
TI,1895860150,Ana Murillo,08022004,23,55,23,60,0
TI,2010021164,Manuela García,01021973,25,36,25,44,1
CE,7146999445,Miguel Cifuentes,24091911,18,97,18,55,1
TI,4719712009,David Perez,20051951,94,40,94,47,0
TI,9711336489,Sofía Cartagena,10012008,81,43,81,31,0
CE,6651070222,Ana Rodríguez,21041988,19,32,19,67,0
TI,5783873665,Laura Hernández,27121995,88,22,88,58,1
TI,6603610898,María Hernández,18071928,18,54,18,4,0
CC,0900802439,Carlos Cifuentes,25061979,47,4,47,15,0
CE,0541660156,Melissa González,04061972,85,4,85,32,1
TI,4920682418,Melissa Hernández,15091982,8,45,8,4,0
CC,4739179120,Juan Murillo,17092007,68,67,68,45,0
TI,2755240452,Melissa López,08051974,54,94,54,81,0
CE,1104610126,Ana Perez,02061928,85,97,85,98,0
CC,6880165851,María González,15051930,86,91,86,55,1
CE,3829773530,Sofía Cartagena,06071999,27,98,27,34,1
CC,2610901755,Gabriela López,22011959,81,100,81,97,1
CE,5606475380,Carlos Murillo,26112009,97,67,97,25,1
TI,7986388509,Miguel Hurtado,16101957,70,31,70,22,1
CE,5171519760,Gabriela Murillo,21051919,68,35,68,25,0
CE,5437842291,Sofía González,03111961,63,45,63,74,1
TI,3996546624,Laura Murillo,11071942,47,15,47,20,1
CC,8377362201,Melissa Cifuentes,06051941,50,86,50,75,1
CC,6329691387,Juan Castaneda,20051986,17,31,17,45,1
CC,5998166571,Juan Murillo,21031966,17,40,17,74,1
CE,1574159445,Sofía Castaneda,25052003,27,90,27,53,0
CE,5983432717,Carlos López,24081999,23,38,23,86,1
CC,4245686603,Sofía García,19071926,41,29,41,11,0
CC,2746526397,David Martínez,08041935,50,50,50,11,0
CE,5610457941,Miguel Hurtado,26051933,20,91,20,2,0
CC,7559345505,Melissa Cartagena,12071979,50,51,50,53,0
CE,6624413547,Ana Castaneda,12011940,95,87,95,87,1
CE,0587222549,Ana Perez,07012004,73,1,73,24,1
TI,3931840182,David Murillo,25051965,8,4,8,35,0
CE,5049899470,Carlos González,15091934,25,81,25,15,0
CE,0275652893,María Perez,23101960,81,58,81,16,1
TI,8831821338,Daniela Cartagena,22041962,25,4,25,75,0
CC,4185890811,Ana Castaneda,25071932,88,38,88,1,1
CE,5999350874,Daniela Perez,06101970,54,1,54,20,1
TI,5744374282,Daniela Hurtado,27101998,68,41,68,29,0
TI,0045814827,Carlos Hernández,03031997,85,50,85,74,1
TI,8880905221,Gabriela Cifuentes,22051976,94,16,94,50,0
TI,9244319498,Juan González,02061958,50,62,50,88,0
CC,8997627929,Manuela Hurtado,17092009,70,59,70,24,0
CE,5788953488,María Cifuentes,28022002,15,75,15,19,0
CE,9489126469,María Murillo,14021972,17,35,17,97,1
CC,6167603341,Manuela Castaneda,25011982,99,15,99,11,0
CC,6584419359,Laura García,08091962,41,51,41,67,1
TI,6266181696,Marcela Martínez,11042007,23,24,23,52,1
CC,8738348481,Ana Cartagena,06101957,66,77,66,88,1
CE,8749601151,Manuela Perez,15081925,88,87,88,32,0
CE,4513686396,Miguel Perez,20031941,86,4,86,24,1
CC,2440816692,Juan López,16041976,86,83,86,50,1
CC,9900309430,David González,02021962,97,21,97,6,1
TI,7853829181,Marcela García,08101933,97,92,97,43,0
CC,7132630722,Sofía García,13071940,44,6,44,95,1
TI,8336146068,Luis Hurtado,17112004,15,93,15,26,1
CE,4444309773,María Cifuentes,09091989,86,34,86,3,1
CE,4317690029,Luis Martínez,27032003,73,40,73,90,0
TI,7351646141,Melissa Murillo,14031932,19,2,19,19,0
CE,3373566810,Marcela Rodríguez,28101979,94,90,94,94,0
TI,1461167858,Marcela Cifuentes,27091962,68,31,68,20,1
TI,5932764327,Carlos Rodríguez,12041963,95,36,95,100,0
CC,7360325347,Carlos García,05032002,17,13,17,44,0
TI,2688053979,Juan Perez,23021971,99,24,99,6,1
TI,1650671536,Miguel González,08111952,13,60,13,26,1
CC,7540227265,María López,18081964,52,90,52,67,1
CE,2100974338,Ana Castaneda,22071940,99,78,99,53,1
TI,1590477083,Sofía González,11071998,88,81,88,36,1
TI,0226463546,Luis González,12051998,70,21,70,91,1
CE,6388231947,Manuela Martínez,23041978,41,4,41,3,1
CC,3906986277,Sofía López,09051954,27,43,27,34,1
CC,6382305402,Miguel Martínez,25061950,95,83,95,100,0
TI,9528940678,Gabriela Castaneda,23071958,18,30,18,87,0
CC,9653712455,David Castaneda,14071985,66,16,66,25,0
CC,6800321841,Gabriela Perez,12111998,8,62,8,4,1
TI,4319909741,Carlos López,02081966,19,22,19,38,0
TI,1063785665,Sofía Castaneda,27022008,23,1,23,81,0
TI,7774178295,Melissa Martínez,24101966,20,40,20,44,1
CE,3998408476,María Martínez,13081945,99,81,99,79,1
CE,1239147277,Laura Cartagena,24021956,19,31,19,1,0
CC,3083121115,Miguel López,13022006,95,6,95,21,1
TI,6818089649,David Martínez,26041945,85,95,85,1,1
TI,4276482354,Sofía García,08051949,44,53,44,74,1
CE,4064314832,Juan Hurtado,28021988,86,83,86,74,1
CC,9251154025,Juan Cartagena,14041934,86,2,86,44,0
CE,7575369054,Ana Murillo,08111994,76,62,76,87,1
CC,6443066005,Sofía García,15111986,85,36,85,50,1
CE,5615764492,David Cifuentes,07021945,25,43,25,90,0
TI,3014329733,María González,09031964,25,21,25,75,0
CC,6561677948,Carlos Rodríguez,15061925,23,50,23,36,0
TI,3100876387,Juan Cifuentes,23121959,44,94,44,11,0
TI,6578402857,Ana Cartagena,17101981,99,75,99,16,0
CE,7131191460,Manuela García,09041964,25,60,25,93,1
CC,0034257755,Luis Cifuentes,07101958,44,16,44,62,0
TI,1490985547,David García,15031943,97,3,97,58,1
TI,7477401161,María Castaneda,17091967,18,86,18,93,0
CC,3122826798,Gabriela Hernández,09021960,17,74,17,67,0
TI,9014311106,Gabriela Castaneda,22081975,91,52,91,77,0
CC,4364083859,David Cifuentes,09091938,70,88,70,55,1
CC,1175292502,María Castaneda,11061933,5,42,5,97,0
TI,7820854216,Daniela Castaneda,18031998,54,77,54,93,0
CE,0128637907,Carlos Perez,22041945,23,47,23,38,1
CE,4810706861,Laura Rodríguez,12041925,8,11,8,31,0
TI,2640145238,Sofía Castaneda,25022009,86,95,86,35,0
CE,5130779573,Marcela Cartagena,03121999,20,45,20,83,0
CC,3800886973,Manuela Rodríguez,01081941,68,97,68,11,0
CC,8799189370,Luis Cifuentes,13031970,73,83,73,91,0
TI,8896664841,Sofía González,14021938,41,55,41,83,1
CC,5055951414,Miguel Hurtado,26051958,19,24,19,42,0
CE,3180289054,Juan López,24111940,76,24,76,44,1
TI,1760368020,Daniela González,07081958,63,91,63,83,0
CE,1207167646,Carlos Murillo,01071977,52,52,52,95,0
CE,8169761023,Juan Cartagena,12011940,47,59,47,24,1
TI,9727319978,María García,19101944,88,36,88,59,0
TI,2190497513,Ana Cifuentes,21021929,73,68,73,86,1
CC,9540251278,Sofía Hurtado,08051948,11,10,11,95,0
TI,4923237201,Luis Murillo,25061977,25,90,25,81,0
CC,3172425211,Marcela Rodríguez,06011961,63,31,63,41,0
TI,5948176486,María Martínez,23101951,17,20,17,16,1
CE,7265492874,Melissa Hurtado,02081993,47,77,47,43,1
CC,9122118639,Sofía Cartagena,01081992,94,40,94,53,0
TI,5849515244,Melissa Murillo,03041978,66,77,66,47,1
CE,4913729286,Sofía García,26061980,97,83,97,44,0
CC,8160484282,Melissa Martínez,06121936,66,3,66,92,1
CE,8872385111,Luis Hurtado,22101952,88,6,88,97,1
CC,1613542960,Carlos Perez,09051949,27,99,27,11,0
CC,4160857936,Gabriela Hernández,21011962,17,45,17,2,1
TI,4324847168,Luis Hernández,06091987,95,74,95,54,1
TI,7665775187,Miguel Hurtado,13081981,88,43,88,74,0
TI,4308902229,Sofía Cartagena,03031900,18,67,18,19,0
TI,6375577134,Laura García,11051965,20,32,20,6,0
TI,2022841016,Laura Castaneda,23011974,66,99,66,90,1
CC,5383365451,Gabriela Rodríguez,22051925,94,25,94,68,0
TI,8711428205,Manuela Cifuentes,25062017,19,34,19,51,0
CE,0572518229,Manuela Cartagena,01011973,99,43,99,36,0
CC,7605841908,Luis Hurtado,23072007,11,3,11,15,1
TI,6545392876,Laura Martínez,13041963,86,32,86,95,0
CE,3615349540,Laura García,01061925,70,58,70,77,0
TI,3766127644,Ana González,03121965,11,11,11,87,1
CC,4578818860,David Castaneda,05071968,70,41,70,43,0
TI,7890034250,Luis Murillo,07011966,15,32,15,44,0
CE,3796410889,Carlos Hurtado,15051982,44,75,44,22,0
TI,9289406522,Gabriela Perez,23121925,88,1,88,44,0
CC,6204136940,María Murillo,07071926,88,40,88,11,0
CE,8114541090,María García,15111924,11,99,11,47,1
CE,3324029031,Sofía Hernández,08021935,5,68,5,13,1
CC,9128096843,David López,03111938,8,19,8,40,0
TI,6174451376,Gabriela Hurtado,26041951,17,90,17,40,0
CC,0984935428,Melissa García,14021975,11,74,11,53,1
CE,8305687849,Melissa Cartagena,06121958,81,4,81,60,0
TI,5957741698,Marcela Martínez,20071931,99,45,99,75,0
CE,3723895329,Melissa Hernández,11121994,91,20,91,53,1
TI,0972200900,David Cartagena,23072008,5,51,5,36,0
TI,0861697112,Marcela García,02061945,44,45,44,24,0
CC,9359849050,David López,16021998,99,45,99,26,1
CC,7848097931,David Hurtado,17121976,86,16,86,1,0
TI,4308068162,Melissa Rodríguez,08011985,44,58,44,98,1
TI,0336747484,Ana González,01041943,25,4,25,21,1
CC,2723933660,Juan González,03121982,66,4,66,93,1
CE,5507322341,Manuela Hurtado,17061957,86,19,86,29,0
CC,9277910944,María Hernández,15031962,5,100,5,41,0
CE,3573757755,Ana Perez,09041983,17,59,17,47,1
TI,1614419361,Laura Cartagena,13101959,68,3,68,41,0
CC,5573050228,Daniela González,24101993,18,26,18,42,0
CE,6591083424,Sofía Cifuentes,28011937,17,19,17,86,0
CE,0486298712,Melissa Perez,13111933,54,30,54,29,1
